LAT,LON,YEAR,MO,DY,PRECTOT,T2M_MIN,T2M_MAX
47.00001,4.50001,1991,3,24,1,5.38,13.19
47.00001,4.50001,1991,3,25,0.1,5.54,11.11
47.00001,4.50001,1991,3,26,2.25,5.11,11.55
47.00001,4.50001,1991,3,27,2.09,2.73,10.42
47.00001,4.50001,1991,3,28,0,-0.91,11
47.00001,4.50001,1991,3,29,0,-3.44,8.84
47.00001,4.50001,1991,3,30,0,-3.93,10.61
47.00001,4.50001,1991,3,31,0.02,-2.21,12.64
47.00001,4.50001,1991,4,1,0,-0.33,15.07
47.00001,4.50001,1991,4,2,0.01,3.21,16.99
47.00001,4.50001,1991,4,3,0.35,2.52,12.73
47.00001,4.50001,1991,4,4,2.64,1.74,12.24
47.00001,4.50001,1991,4,5,0.69,1.57,9.63
47.00001,4.50001,1991,4,6,0.11,0.09,13.12
47.00001,4.50001,1991,4,7,0.47,3.44,13.14
47.00001,4.50001,1991,4,8,0.08,3.22,13.64
47.00001,4.50001,1991,4,9,0.03,2.63,15.93
47.00001,4.50001,1991,4,10,0.01,2.09,18.22
47.00001,4.50001,1991,4,11,0.01,5.86,20.62
47.00001,4.50001,1991,4,12,0,4.96,19.1
47.00001,4.50001,1991,4,13,0.65,6.05,17.5
47.00001,4.50001,1991,4,14,0.98,5.68,17.57
47.00001,4.50001,1991,4,15,0.02,4.45,18.89
47.00001,4.50001,1991,4,16,0,3.27,19.11
47.00001,4.50001,1991,4,17,0.06,-0.95,7.79
47.00001,4.50001,1991,4,18,0.45,-0.83,6.62
47.00001,4.50001,1991,4,19,5.93,0.62,4.74
47.00001,4.50001,1991,4,20,3.54,-2.92,5.4
47.00001,4.50001,1991,4,21,0.29,-5,7.35
47.00001,4.50001,1991,4,22,2.4,-2.32,7.77
47.00001,4.50001,1991,4,23,0.37,-0.84,7.93
47.00001,4.50001,1991,4,24,0.05,-2.06,11.48
47.00001,4.50001,1991,4,25,0.13,-0.17,13
47.00001,4.50001,1991,4,26,0.05,2.59,15.99
47.00001,4.50001,1991,4,27,0.83,2.95,13.95
47.00001,4.50001,1991,4,28,1.17,3.22,11.96
47.00001,4.50001,1991,4,29,0.18,0.11,15.66
47.00001,4.50001,1991,4,30,9.52,7.17,13.48
47.00001,4.50001,1991,5,1,3.91,4.64,12.39
47.00001,4.50001,1991,5,2,0.14,3.78,12.38
47.00001,4.50001,1991,5,3,0.09,2.26,11.23
47.00001,4.50001,1991,5,4,1.25,1.82,7.43
47.00001,4.50001,1991,5,5,0.75,0.97,9.3
47.00001,4.50001,1991,5,6,0.49,2.61,10.94
47.00001,4.50001,1991,5,7,0.44,1.65,12.42
47.00001,4.50001,1991,5,8,1.41,4.09,13.13
47.00001,4.50001,1991,5,9,0.01,4.52,17.67
47.00001,4.50001,1991,5,10,0.22,4.74,15.62
47.00001,4.50001,1991,5,11,0.53,6.19,16.3
47.00001,4.50001,1991,5,12,1.21,6.34,15.71
47.00001,4.50001,1991,5,13,0,3.95,17.46
47.00001,4.50001,1991,5,14,0.92,6.41,16.27
47.00001,4.50001,1991,5,15,0.74,3.89,13.99
47.00001,4.50001,1991,5,16,2.27,3.14,10.64
47.00001,4.50001,1991,5,17,0.29,1.58,11.61
47.00001,4.50001,1991,5,18,0.02,1.13,14.62
47.00001,4.50001,1991,5,19,0,3.52,16.42
47.00001,4.50001,1991,5,20,0,5.39,18.75
47.00001,4.50001,1991,5,21,0,8.51,21.72
47.00001,4.50001,1991,5,22,0.01,9.46,23.81
47.00001,4.50001,1991,5,23,0,7.63,17.36
47.00001,4.50001,1991,5,24,0.04,4.78,16.33
47.00001,4.50001,1991,5,25,0,3.4,18.42
47.00001,4.50001,1991,5,26,0.01,6.1,19.87
47.00001,4.50001,1991,5,27,0,6.28,20.69
47.00001,4.50001,1991,5,28,0,6.4,22.29
47.00001,4.50001,1991,5,29,0.04,7.99,23.42
47.00001,4.50001,1991,5,30,0,8.65,22.81
47.00001,4.50001,1991,5,31,0,8.43,24.37
47.00001,4.50001,1991,6,1,0.14,10.47,23.32
47.00001,4.50001,1991,6,2,0.58,7.49,23.28
47.00001,4.50001,1991,6,3,0.57,7.81,18.39
47.00001,4.50001,1991,6,4,0.53,6.29,17.14
47.00001,4.50001,1991,6,5,1.48,5.35,18.85
47.00001,4.50001,1991,6,6,4.17,10.89,16.87
47.00001,4.50001,1991,6,7,10.8,9.56,16.21
47.00001,4.50001,1991,6,8,2.86,10.17,17.78
47.00001,4.50001,1991,6,9,2.07,11.34,19.25
47.00001,4.50001,1991,6,10,2.25,9.04,18.88
47.00001,4.50001,1991,6,11,0.05,7.77,19.02
47.00001,4.50001,1991,6,12,0.15,9.74,23.63
47.00001,4.50001,1991,6,13,0.05,10.48,19.55
47.00001,4.50001,1991,6,14,0.43,10.33,20.14
47.00001,4.50001,1991,6,15,0.04,10.45,24.36
47.00001,4.50001,1991,6,16,6.43,7.71,16.47
47.00001,4.50001,1991,6,17,4.35,5.41,15.23
47.00001,4.50001,1991,6,18,1.18,6.97,15.73
47.00001,4.50001,1991,6,19,1.05,7.07,15.99
47.00001,4.50001,1991,6,20,5.04,8.45,17.85
47.00001,4.50001,1991,6,21,0.22,9.99,22.76
47.00001,4.50001,1991,6,22,10.04,14.14,23.06
47.00001,4.50001,1991,6,23,1.96,13.05,24
47.00001,4.50001,1991,6,24,0.11,13.77,24.77
47.00001,4.50001,1991,6,25,0.14,14.3,26.29
47.00001,4.50001,1991,6,26,1.3,13.91,23.15
47.00001,4.50001,1991,6,27,1.75,11.3,17.74
47.00001,4.50001,1991,6,28,3.4,9.03,16.51
47.00001,4.50001,1991,6,29,0.78,7.77,19.83
47.00001,4.50001,1991,6,30,0,10.85,23.48
47.00001,4.50001,1991,7,1,0.54,11.83,27.99
47.00001,4.50001,1991,7,2,0.17,12.06,25.54
47.00001,4.50001,1991,7,3,0.52,13.52,26.74
47.00001,4.50001,1991,7,4,0.05,15.36,30.54
47.00001,4.50001,1991,7,5,0.01,17.29,33.18
47.00001,4.50001,1991,7,6,0.16,15.69,28.41
47.00001,4.50001,1991,7,7,15.21,16.11,26.94
47.00001,4.50001,1991,7,8,0.74,15.7,26.77
47.00001,4.50001,1991,7,9,0.01,16.37,26.55
47.00001,4.50001,1991,7,10,0.01,14.45,30.24
47.00001,4.50001,1991,7,11,0,17.53,34.09
47.00001,4.50001,1991,7,12,0.37,18.05,28.34
47.00001,4.50001,1991,7,13,0.86,14.87,28.09
47.00001,4.50001,1991,7,14,8.82,13.47,23.47
47.00001,4.50001,1991,7,15,0.02,12.19,26.41
47.00001,4.50001,1991,7,16,0,11.47,26.93
47.00001,4.50001,1991,7,17,0.49,15.49,25.54
47.00001,4.50001,1991,7,18,0,13.32,28.67
47.00001,4.50001,1991,7,19,0.43,15.25,27.28
47.00001,4.50001,1991,7,20,0,13.07,27.78
47.00001,4.50001,1991,7,21,0,12.08,26.58
47.00001,4.50001,1991,7,22,0,12.5,28.91
47.00001,4.50001,1991,7,23,0.15,14.98,33.12
47.00001,4.50001,1991,7,24,0.99,14.89,23.73
47.00001,4.50001,1991,7,25,6.49,12.95,17.89
47.00001,4.50001,1991,7,26,3.73,12,20.83
47.00001,4.50001,1991,7,27,0.03,11.45,25.11
47.00001,4.50001,1991,7,28,0.01,11.93,27.1
47.00001,4.50001,1991,7,29,0.02,13.15,31.88
47.00001,4.50001,1991,7,30,8.43,14.5,27.68
47.00001,4.50001,1991,7,31,0.72,13.03,22.64
47.00001,4.50001,1991,8,1,0.69,12.44,25.07
47.00001,4.50001,1991,8,2,0.4,13.74,25.4
47.00001,4.50001,1991,8,3,0,13.8,28.41
47.00001,4.50001,1991,8,4,0,15.69,29.61
47.00001,4.50001,1991,8,5,0,15.6,31.26
47.00001,4.50001,1991,8,6,0,17.24,34.24
47.00001,4.50001,1991,8,7,2.89,18.28,34.38
47.00001,4.50001,1991,8,8,17.73,15.94,22.68
47.00001,4.50001,1991,8,9,0.12,15.39,25.31
47.00001,4.50001,1991,8,10,0,13.56,27.27
47.00001,4.50001,1991,8,11,0.03,16.11,30.28
47.00001,4.50001,1991,8,12,0.39,16.82,30.29
47.00001,4.50001,1991,8,13,0.04,15.33,29.22
47.00001,4.50001,1991,8,14,0.01,14.66,29.82
47.00001,4.50001,1991,8,15,0,15.59,30.97
47.00001,4.50001,1991,8,16,0,17.47,28.36
47.00001,4.50001,1991,8,17,0.01,15.97,28.04
47.00001,4.50001,1991,8,18,0,12.64,23.7
47.00001,4.50001,1991,8,19,0,10.07,24.89
47.00001,4.50001,1991,8,20,0,9.92,27.91
47.00001,4.50001,1991,8,21,0,12.82,30.58
47.00001,4.50001,1991,8,22,8.02,16.33,30.95
47.00001,4.50001,1991,8,23,1.84,14.22,26.12
47.00001,4.50001,1991,8,24,0.18,14.45,27.53
47.00001,4.50001,1991,8,25,0.1,14.95,29.41
47.00001,4.50001,1991,8,26,0,13.57,30.23
47.00001,4.50001,1991,8,27,0,13.43,29.03
47.00001,4.50001,1991,8,28,0,12.56,28.97
47.00001,4.50001,1991,8,29,0,12.96,28.44
47.00001,4.50001,1991,8,30,0,11.51,29.25
47.00001,4.50001,1991,8,31,0,13.47,31.7
47.00001,4.50001,1991,9,1,2.62,16.04,22.89
47.00001,4.50001,1991,9,2,3.04,14.89,24.39
47.00001,4.50001,1991,9,3,0.08,13.18,28.41
47.00001,4.50001,1991,9,4,0.05,15.39,29.69
47.00001,4.50001,1991,9,5,0.12,16.8,30.49
47.00001,4.50001,1991,9,6,0,13.41,26.8
47.00001,4.50001,1991,9,7,0,9.91,23.05
47.00001,4.50001,1991,9,8,0,9.24,25.1
47.00001,4.50001,1991,9,9,0,9.29,27.71
47.00001,4.50001,1991,9,10,0.85,13.39,29.48
47.00001,4.50001,1991,9,11,3.85,17.17,24.36
47.00001,4.50001,1991,9,12,6.3,15.29,22.6
47.00001,4.50001,1991,9,13,0.18,13.17,23.78
47.00001,4.50001,1991,9,14,0.04,11.29,24.48
47.00001,4.50001,1991,9,15,0.02,11.71,25.03
47.00001,4.50001,1991,9,16,0.01,13.51,27.33
47.00001,4.50001,1991,9,17,0.19,12.53,24.95
47.00001,4.50001,1991,9,18,0.01,10.27,25.98
47.00001,4.50001,1991,9,19,0,10.87,26.29
47.00001,4.50001,1991,9,20,0.09,12.9,25.8
47.00001,4.50001,1991,9,21,0.01,13.21,29.14
47.00001,4.50001,1991,9,22,9.91,15.26,26.22
47.00001,4.50001,1991,9,23,1.02,10.46,19.13
47.00001,4.50001,1991,9,24,0.24,11.41,24.01
47.00001,4.50001,1991,9,25,16.88,13.99,21.77
47.00001,4.50001,1991,9,26,21.94,11.29,18
47.00001,4.50001,1991,9,27,2.27,9.42,13.13
47.00001,4.50001,1991,9,28,14.08,9.06,17.71
47.00001,4.50001,1991,9,29,22.81,11.52,15.34
47.00001,4.50001,1991,9,30,1.04,8.76,18.18
47.00001,4.50001,1991,10,1,1.64,6.22,17.22
47.00001,4.50001,1991,10,2,0.2,6.78,15.2
47.00001,4.50001,1991,10,3,0.05,4.3,17.74
47.00001,4.50001,1991,10,4,0.06,5.69,18.82
47.00001,4.50001,1991,10,5,13.31,8.74,18.78
47.00001,4.50001,1991,10,6,4.01,9.09,11.42
47.00001,4.50001,1991,10,7,2.11,8.1,13.2
47.00001,4.50001,1991,10,8,0.06,7.45,16.89
47.00001,4.50001,1991,10,9,0.27,6.29,19.54
47.00001,4.50001,1991,10,10,0.02,9.37,23.47
47.00001,4.50001,1991,10,11,7.62,10.36,19.03
47.00001,4.50001,1991,10,12,3.55,7.42,13.52
47.00001,4.50001,1991,10,13,0.38,6.76,17.04
47.00001,4.50001,1991,10,14,2.57,7.14,16.23
47.00001,4.50001,1991,10,15,0.81,7.17,16.7
47.00001,4.50001,1991,10,16,0.13,5.78,16.76
47.00001,4.50001,1991,10,17,5.35,8.06,13.03
47.00001,4.50001,1991,10,18,2.04,4.94,11.31
47.00001,4.50001,1991,10,19,1.95,3.77,7.74
47.00001,4.50001,1991,10,20,1.33,3.31,6.42
47.00001,4.50001,1991,10,21,0.55,-0.61,7.72
47.00001,4.50001,1991,10,22,0.01,-2.5,9
47.00001,4.50001,1991,10,23,0.05,-1.77,9.73
47.00001,4.50001,1991,10,24,0.05,1.58,11.56
47.00001,4.50001,1991,10,25,0.06,1.24,12.24
47.00001,4.50001,1991,10,26,0.07,1.73,13.65
47.00001,4.50001,1991,10,27,1.8,5.36,11.38
47.00001,4.50001,1991,10,28,0.36,6.06,13.98
47.00001,4.50001,1991,10,29,0.31,5.17,13.82
47.00001,4.50001,1991,10,30,6.69,4.33,7.56
47.00001,4.50001,1991,10,31,0.21,2.63,8.68
47.00001,4.50001,1991,11,1,0.06,2.39,14.7
47.00001,4.50001,1991,11,2,8.32,7.24,12.04
47.00001,4.50001,1991,11,3,10.49,8.11,14.75
47.00001,4.50001,1991,11,4,9.41,3.88,10.57
47.00001,4.50001,1991,11,5,5.12,3.54,7.27
47.00001,4.50001,1991,11,6,0.99,-0.54,6.25
47.00001,4.50001,1991,11,7,0.52,-0.6,7.73
47.00001,4.50001,1991,11,8,2.49,6.32,9.52
47.00001,4.50001,1991,11,9,5.67,0.49,8.1
47.00001,4.50001,1991,11,10,0.12,-0.84,6.67
47.00001,4.50001,1991,11,11,1.32,-1.69,8.21
47.00001,4.50001,1991,11,12,4.36,4.4,11.97
47.00001,4.50001,1991,11,13,27.52,4.44,9.29
47.00001,4.50001,1991,11,14,2.22,2.76,6.82
47.00001,4.50001,1991,11,15,3.71,2.18,5.27
47.00001,4.50001,1991,11,16,0.19,-0.32,6.93
47.00001,4.50001,1991,11,17,1.93,-0.21,3.79
47.00001,4.50001,1991,11,18,2.99,1.47,10.51
47.00001,4.50001,1991,11,19,2.71,3.33,7.55
47.00001,4.50001,1991,11,20,3.85,2,4.61
47.00001,4.50001,1991,11,21,0.65,-0.74,5.93
47.00001,4.50001,1991,11,22,0.04,-2.44,4.24
47.00001,4.50001,1991,11,23,0.07,-2.24,3.63
47.00001,4.50001,1991,11,24,0.03,-2.56,4.07
47.00001,4.50001,1991,11,25,0.05,-2.74,3.89
47.00001,4.50001,1991,11,26,0.01,-0.41,9.41
47.00001,4.50001,1991,11,27,0.05,2.36,8.21
47.00001,4.50001,1991,11,28,0.11,2.87,7.72
47.00001,4.50001,1991,11,29,0.04,1.14,8.32
47.00001,4.50001,1991,11,30,0.06,0.79,6.73
47.00001,4.50001,1991,12,1,0.06,-2.6,5.75
47.00001,4.50001,1991,12,2,0.09,-3.5,0.92
47.00001,4.50001,1991,12,3,0.14,-2.91,4.25
47.00001,4.50001,1991,12,4,0.05,-3.5,1.56
47.00001,4.50001,1991,12,5,0.13,-4.16,2.95
47.00001,4.50001,1991,12,6,0,-3.91,1.67
47.00001,4.50001,1991,12,7,0,-3.98,2.49
47.00001,4.50001,1991,12,8,0.03,-4.12,2.06
47.00001,4.50001,1991,12,9,0.05,-6.46,2.2
47.00001,4.50001,1991,12,10,0.02,-7.75,0.47
47.00001,4.50001,1991,12,11,0.02,-4.39,2.94
47.00001,4.50001,1991,12,12,0.01,-5.89,2.79
47.00001,4.50001,1991,12,13,0,-7.23,1.42
47.00001,4.50001,1991,12,14,0,-6.97,2.37
47.00001,4.50001,1991,12,15,0.01,-5.91,3.59
47.00001,4.50001,1991,12,16,0.4,-0.8,3.18
47.00001,4.50001,1991,12,17,0.99,0.39,5.58
47.00001,4.50001,1991,12,18,6.86,1.61,6.4
47.00001,4.50001,1991,12,19,8.09,2.82,8.01
47.00001,4.50001,1991,12,20,5.34,0.82,7.71
47.00001,4.50001,1991,12,21,19.91,0.82,8.7
47.00001,4.50001,1991,12,22,3.89,6.91,9.26
47.00001,4.50001,1991,12,23,2.21,4.59,7.55
47.00001,4.50001,1991,12,24,0.3,-1.6,4.01
47.00001,4.50001,1991,12,25,0.08,-2.87,3.71
47.00001,4.50001,1991,12,26,0.27,-2.82,2.78
47.00001,4.50001,1991,12,27,0.52,0.1,3.84
47.00001,4.50001,1991,12,28,0.09,-2.46,3.86
47.00001,4.50001,1991,12,29,0.01,-3.96,2.91
47.00001,4.50001,1991,12,30,0.03,-2.89,3.1
47.00001,4.50001,1991,12,31,0.03,-2.87,2.07
47.00001,4.50001,1992,1,1,0.06,-3.43,1.66
47.00001,4.50001,1992,1,2,0.02,-5.36,3.01
47.00001,4.50001,1992,1,3,0.06,-4.41,2.69
47.00001,4.50001,1992,1,4,0.4,-1.92,2.44
47.00001,4.50001,1992,1,5,0.59,0.03,4.07
47.00001,4.50001,1992,1,6,0.1,-0.85,4.92
47.00001,4.50001,1992,1,7,0.08,-1.58,3.79
47.00001,4.50001,1992,1,8,0.13,1.46,8.12
47.00001,4.50001,1992,1,9,11.05,2.35,9.39
47.00001,4.50001,1992,1,10,0.79,0.01,4.65
47.00001,4.50001,1992,1,11,0.07,-2.23,5.31
47.00001,4.50001,1992,1,12,0.02,-2.69,5.95
47.00001,4.50001,1992,1,13,0.08,-2.44,3.36
47.00001,4.50001,1992,1,14,0.04,-2.89,3.22
47.00001,4.50001,1992,1,15,0.07,-2.04,4.35
47.00001,4.50001,1992,1,16,0.08,-2.14,2.95
47.00001,4.50001,1992,1,17,0.12,-1.76,3.33
47.00001,4.50001,1992,1,18,0.02,-3.01,3.02
47.00001,4.50001,1992,1,19,1.63,-3.08,3.01
47.00001,4.50001,1992,1,20,2.38,-2.4,2.92
47.00001,4.50001,1992,1,21,0.01,-8.17,-1.44
47.00001,4.50001,1992,1,22,0.01,-9.94,-1.06
47.00001,4.50001,1992,1,23,0,-8.96,-0.07
47.00001,4.50001,1992,1,24,0,-6.12,4.47
47.00001,4.50001,1992,1,25,0.01,-5.1,3.97
47.00001,4.50001,1992,1,26,0.03,-5.32,2.34
47.00001,4.50001,1992,1,27,0.05,-4.71,0.68
47.00001,4.50001,1992,1,28,0.03,-6.01,0.73
47.00001,4.50001,1992,1,29,0.05,-6.21,3.23
47.00001,4.50001,1992,1,30,0.02,-5.25,5.32
47.00001,4.50001,1992,1,31,0.04,-2.07,6.88
47.00001,4.50001,1992,2,1,0.05,-1.61,6.9
47.00001,4.50001,1992,2,2,0.03,-2.94,4.96
47.00001,4.50001,1992,2,3,1.12,-2.53,4.7
47.00001,4.50001,1992,2,4,3.93,0.95,3.96
47.00001,4.50001,1992,2,5,1.43,2.59,5.01
47.00001,4.50001,1992,2,6,0.19,-1.54,6.11
47.00001,4.50001,1992,2,7,0.06,-1.97,7.43
47.00001,4.50001,1992,2,8,0.06,-2.39,7.94
47.00001,4.50001,1992,2,9,1.94,0.69,11.77
47.00001,4.50001,1992,2,10,0.6,-0.69,6.92
47.00001,4.50001,1992,2,11,3.45,0.12,6.76
47.00001,4.50001,1992,2,12,2.05,5.07,13.78
47.00001,4.50001,1992,2,13,7.12,3.15,7.54
47.00001,4.50001,1992,2,14,0.33,1.19,7.16
47.00001,4.50001,1992,2,15,10.98,2.12,6.23
47.00001,4.50001,1992,2,16,1.65,-0.03,4.52
47.00001,4.50001,1992,2,17,0.52,-4.78,1.59
47.00001,4.50001,1992,2,18,0.01,-5.51,0.77
47.00001,4.50001,1992,2,19,0,-6.03,0.91
47.00001,4.50001,1992,2,20,0,-8.1,2.48
47.00001,4.50001,1992,2,21,0.02,-5.43,4.57
47.00001,4.50001,1992,2,22,0.01,-3.48,3.99
47.00001,4.50001,1992,2,23,0,-1.79,8.56
47.00001,4.50001,1992,2,24,0.01,-1.33,7.66
47.00001,4.50001,1992,2,25,0.08,0.23,4.25
47.00001,4.50001,1992,2,26,0.06,0.56,10.89
47.00001,4.50001,1992,2,27,0.01,-0.86,12.4
47.00001,4.50001,1992,2,28,0.02,-0.11,13.78
47.00001,4.50001,1992,2,29,0,-0.75,14.44
47.00001,4.50001,1992,3,1,0,-0.64,13.75
47.00001,4.50001,1992,3,2,1.33,1.33,10.36
47.00001,4.50001,1992,3,3,0,-0.5,12.99
47.00001,4.50001,1992,3,4,0.01,-1.1,15.15
47.00001,4.50001,1992,3,5,0.98,1.98,11.65
47.00001,4.50001,1992,3,6,0.16,0.96,13
47.00001,4.50001,1992,3,7,0.02,-1,14.73
47.00001,4.50001,1992,3,8,1.63,3.48,11.66
47.00001,4.50001,1992,3,9,0.11,1.78,12.79
47.00001,4.50001,1992,3,10,0.13,3.02,12.35
47.00001,4.50001,1992,3,11,0.15,0.45,9.56
47.00001,4.50001,1992,3,12,0.7,-0.06,9.35
47.00001,4.50001,1992,3,13,5.25,5.26,9.18
47.00001,4.50001,1992,3,14,3.64,6.06,10.18
47.00001,4.50001,1992,3,15,3.89,6.99,10.29
47.00001,4.50001,1992,3,16,0.26,0.36,10.46
47.00001,4.50001,1992,3,17,0.01,-1.63,13.31
47.00001,4.50001,1992,3,18,0.01,0.15,15.47
47.00001,4.50001,1992,3,19,0.07,2.63,11.83
47.00001,4.50001,1992,3,20,0.01,2.7,16.73
47.00001,4.50001,1992,3,21,0.79,1.64,12.68
47.00001,4.50001,1992,3,22,6.04,0.85,11.5
47.00001,4.50001,1992,3,23,4.36,0.82,8.2
47.00001,4.50001,1992,3,24,3.12,0.34,4.94
47.00001,4.50001,1992,3,25,1.13,-1.24,6.45
47.00001,4.50001,1992,3,26,3.61,-1.98,3.86
47.00001,4.50001,1992,3,27,1.68,0.13,7.61
47.00001,4.50001,1992,3,28,0.68,0.49,6.1
47.00001,4.50001,1992,3,29,0.55,1.83,8.48
47.00001,4.50001,1992,3,30,1.75,2.37,13.19
47.00001,4.50001,1992,3,31,9.54,0.93,7.55
47.00001,4.50001,1992,4,1,1.06,-0.17,8.67
47.00001,4.50001,1992,4,2,3.02,1.73,9.85
47.00001,4.50001,1992,4,3,14.9,3.22,6.92
47.00001,4.50001,1992,4,4,4.07,3.39,10.7
47.00001,4.50001,1992,4,5,0.61,-0.18,10.07
47.00001,4.50001,1992,4,6,0,-2.44,11.8
47.00001,4.50001,1992,4,7,0.01,0.53,12.38
47.00001,4.50001,1992,4,8,0.02,3.07,15.62
47.00001,4.50001,1992,4,9,0,1.09,14.08
47.00001,4.50001,1992,4,10,0,1.47,15.24
47.00001,4.50001,1992,4,11,0,2.01,16.67
47.00001,4.50001,1992,4,12,0.38,3.02,17.12
47.00001,4.50001,1992,4,13,0.11,1.75,12.25
47.00001,4.50001,1992,4,14,0.86,0.62,14.15
47.00001,4.50001,1992,4,15,10.04,2.23,10.47
47.00001,4.50001,1992,4,16,0.89,0.66,6.61
47.00001,4.50001,1992,4,17,1.5,-1.49,9.36
47.00001,4.50001,1992,4,18,3.25,3.23,11.28
47.00001,4.50001,1992,4,19,0.36,7.24,15.39
47.00001,4.50001,1992,4,20,0.02,3.16,15.05
47.00001,4.50001,1992,4,21,0,0.25,19.14
47.00001,4.50001,1992,4,22,0.02,7.12,18.09
47.00001,4.50001,1992,4,23,0.16,6.69,15.33
47.00001,4.50001,1992,4,24,0,5.41,21.93
47.00001,4.50001,1992,4,25,0.06,7.64,19.11
47.00001,4.50001,1992,4,26,0.07,8.3,21.94
47.00001,4.50001,1992,4,27,2.58,9.4,17.16
47.00001,4.50001,1992,4,28,4.19,5.18,13.5
47.00001,4.50001,1992,4,29,1.23,2.81,11.42
47.00001,4.50001,1992,4,30,0.07,0.87,14.56
47.00001,4.50001,1992,5,1,8.41,5.73,13.89
47.00001,4.50001,1992,5,2,5.25,5.1,9.86
47.00001,4.50001,1992,5,3,0.21,3.75,14.05
47.00001,4.50001,1992,5,4,0,3.15,16.36
47.00001,4.50001,1992,5,5,0.07,5.21,16.2
47.00001,4.50001,1992,5,6,0,6.72,18.58
47.00001,4.50001,1992,5,7,0,5.21,19.26
47.00001,4.50001,1992,5,8,0.06,7.12,19.01
47.00001,4.50001,1992,5,9,0.02,5.04,17.35
47.00001,4.50001,1992,5,10,0.37,9.74,18
47.00001,4.50001,1992,5,11,0.95,6.95,14.81
47.00001,4.50001,1992,5,12,0,5.65,18.74
47.00001,4.50001,1992,5,13,0,7.31,23.47
47.00001,4.50001,1992,5,14,0,11.25,26.01
47.00001,4.50001,1992,5,15,0.26,11.52,27.22
47.00001,4.50001,1992,5,16,0.02,12.8,26.45
47.00001,4.50001,1992,5,17,0.01,10.93,23.54
47.00001,4.50001,1992,5,18,0,8.92,23.07
47.00001,4.50001,1992,5,19,0,8.6,22.87
47.00001,4.50001,1992,5,20,1.73,8.41,20.11
47.00001,4.50001,1992,5,21,1.16,7.56,16.99
47.00001,4.50001,1992,5,22,1.46,7.37,18.79
47.00001,4.50001,1992,5,23,0.1,9.29,21.94
47.00001,4.50001,1992,5,24,0.22,10.52,21.86
47.00001,4.50001,1992,5,25,1.06,11.05,22.62
47.00001,4.50001,1992,5,26,1.7,12.17,24.51
47.00001,4.50001,1992,5,27,7.05,11.96,24.45
47.00001,4.50001,1992,5,28,1.66,12.69,24.19
47.00001,4.50001,1992,5,29,6.44,14.12,21.32
47.00001,4.50001,1992,5,30,2.42,11.85,22.45
47.00001,4.50001,1992,5,31,12.9,13.29,20.17
47.00001,4.50001,1992,6,1,6.19,12.57,22.47
47.00001,4.50001,1992,6,2,13.34,12.82,19.49
47.00001,4.50001,1992,6,3,6.13,11.31,16.36
47.00001,4.50001,1992,6,4,5.01,9.91,16.32
47.00001,4.50001,1992,6,5,13.04,9.04,14.33
47.00001,4.50001,1992,6,6,3.2,8.02,14.98
47.00001,4.50001,1992,6,7,1.58,7.62,19.08
47.00001,4.50001,1992,6,8,8.89,10.31,17.61
47.00001,4.50001,1992,6,9,2.77,9.78,19.14
47.00001,4.50001,1992,6,10,0.88,9.29,20.87
47.00001,4.50001,1992,6,11,2.8,11.71,19.4
47.00001,4.50001,1992,6,12,2.23,9.91,18.41
47.00001,4.50001,1992,6,13,0.41,10.61,20.6
47.00001,4.50001,1992,6,14,0,11.3,24.56
47.00001,4.50001,1992,6,15,0,12.27,25.52
47.00001,4.50001,1992,6,16,0.42,13.72,25.65
47.00001,4.50001,1992,6,17,0.19,14.47,24.44
47.00001,4.50001,1992,6,18,0.01,10.32,22.7
47.00001,4.50001,1992,6,19,1.08,6.88,16.58
47.00001,4.50001,1992,6,20,4.87,8.6,12.98
47.00001,4.50001,1992,6,21,0.13,6.68,18.81
47.00001,4.50001,1992,6,22,0.63,8.84,22.33
47.00001,4.50001,1992,6,23,4.71,12.88,22.74
47.00001,4.50001,1992,6,24,4.88,12.16,22.49
47.00001,4.50001,1992,6,25,2.11,12.73,17.45
47.00001,4.50001,1992,6,26,1.03,12.07,21.53
47.00001,4.50001,1992,6,27,0.11,12.79,24.58
47.00001,4.50001,1992,6,28,0,11.11,24.96
47.00001,4.50001,1992,6,29,0.16,12.32,27.22
47.00001,4.50001,1992,6,30,2.38,13.95,24.51
47.00001,4.50001,1992,7,1,2.78,13.32,20.55
47.00001,4.50001,1992,7,2,5.73,14.28,21.99
47.00001,4.50001,1992,7,3,0.7,14.28,25.21
47.00001,4.50001,1992,7,4,8.21,12.2,19.79
47.00001,4.50001,1992,7,5,5.5,10.91,19.36
47.00001,4.50001,1992,7,6,9.23,11.99,18.09
47.00001,4.50001,1992,7,7,1.01,11.89,20.65
47.00001,4.50001,1992,7,8,0.72,11.16,21.96
47.00001,4.50001,1992,7,9,1.62,12.55,22.7
47.00001,4.50001,1992,7,10,7.04,12.6,18.39
47.00001,4.50001,1992,7,11,2.74,10.73,19.36
47.00001,4.50001,1992,7,12,6.31,12.54,20.37
47.00001,4.50001,1992,7,13,0.03,10.7,22.61
47.00001,4.50001,1992,7,14,0.04,13.84,23.22
47.00001,4.50001,1992,7,15,0.02,14.94,26.89
47.00001,4.50001,1992,7,16,0.32,16.19,27.81
47.00001,4.50001,1992,7,17,0.01,15.73,26.58
47.00001,4.50001,1992,7,18,0.46,14.67,25.29
